material_id,standard_id,first_seen,internal_name,language,size,direction,theme,optimization,stylization,pain_point,exercise_type,r_version,c_version,m_version,designer,designer_variant,serial_code,parse_status,channels,source_files,total_purchases,total_spend,total_impressions,avg_ctr,avg_roas,has_order
20251209_GrowMe_EN_9x16_FX-pic_ZT- pic-6_RS-P3X1R1C3_fj,20251209_GrowMe_EN_9x16_FX-pic_ZT-pic-6_RS-P3X1R1C3_fj,2025-12-09,GrowMe,EN,9x16,pic,pic-6,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,60.58,18786.0,3.81,0.0,False
20251209_GrowMe_EN_9x16_FX-pic_ZT- pic-7_RS-P3X1R1C3_fj,20251209_GrowMe_EN_9x16_FX-pic_ZT-pic-7_RS-P3X1R1C3_fj,2025-12-09,GrowMe,EN,9x16,pic,pic-7,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,65.65,20663.0,1.28,0.0,False
20251209_GrowMe_EN_9x16_FX-pic_ZT- pic-8_RS-P3X1R1C3_fj,20251209_GrowMe_EN_9x16_FX-pic_ZT-pic-8_RS-P3X1R1C3_fj,2025-12-09,GrowMe,EN,9x16,pic,pic-8,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,108.77,19841.0,2.45,0.0,False
20251209_growme_EN_1x1_FX-book_ZT-restart_RS-P1X1R3C3_wxx,20251209_growme_EN_1x1_FX-book_ZT-restart_RS-P1X1R3C3_wxx,2025-12-09,growme,EN,1x1,book,restart,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,79.48,3248.0,2.43,0.0,False
20251209_growme_EN_4x5_FX-book_ZT-1-1_RS-P1X1R3C3_wxx,20251209_growme_EN_4x5_FX-book_ZT-1-1_RS-P1X1R3C3_wxx,2025-12-09,growme,EN,4x5,book,1-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,314.98,396970.0,0.79,0.0,False
20251209_growme_EN_4x5_FX-book_ZT-4-1_RS-P1X1R3C3_wxx,20251209_growme_EN_4x5_FX-book_ZT-4-1_RS-P1X1R3C3_wxx,2025-12-09,growme,EN,4x5,book,4-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,75.67,98981.0,0.47,0.0,False
20251209_growme_EN_9x16_FX-test_ZT-2-1_RS-P1X1R3C1_gy,20251209_growme_EN_9x16_FX-test_ZT-2-1_RS-P1X1R3C1_gy,2025-12-09,growme,EN,9x16,test,2-1,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,74.76,59374.0,0.77,0.0,False
20251209_growme_EN_9x16_FX-test_ZT-lunbo2_RS-P1X1R3C1_gy,20251209_growme_EN_9x16_FX-test_ZT-lunbo2_RS-P1X1R3C1_gy,2025-12-09,growme,EN,9x16,test,lunbo2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,87.37,4376.0,1.23,0.0,False
20251210_GrowMe_EN_1x1_FX-pic_ZT-4-1_RS-P3X1R1C3_fj,20251210_GrowMe_EN_1x1_FX-pic_ZT-4-1_RS-P3X1R1C3_fj,2025-12-10,GrowMe,EN,1x1,pic,4-1,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,228.11,159294.0,0.83,0.0,False
20251210_GrowMe_EN_4x5_FX-pic_ZT-test-woman-Reference1_RS-P3X1R1C3_gy,20251210_GrowMe_EN_4x5_FX-pic_ZT-test-woman-reference1_RS-P3X1R1C3_gy,2025-12-10,GrowMe,EN,4x5,pic,test-woman-reference1,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,3.1799999999999997,2535.0,6.31,0.0,False
20251210_GrowMe_EN_4x5_FX-pic_ZT-test-woman-Reference2_RS-P3X1R1C3_gy,20251210_GrowMe_EN_4x5_FX-pic_ZT-test-woman-reference2_RS-P3X1R1C3_gy,2025-12-10,GrowMe,EN,4x5,pic,test-woman-reference2,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,6.08,2549.0,0.89,0.0,False
20251210_GrowMe_EN_9x16_FX-test_ZT- driving_RS-P3X1R1C3_fj,20251210_GrowMe_EN_9x16_FX-test_ZT-driving_RS-P3X1R1C3_fj,2025-12-10,GrowMe,EN,9x16,test,driving,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,91.15,4498.0,1.36,0.0,False
20251210_growme_EN_1x1_FX-book_ZT-10-1_RS-P1X1R3C3_wxx,20251210_growme_EN_1x1_FX-book_ZT-10-1_RS-P1X1R3C3_wxx,2025-12-10,growme,EN,1x1,book,10-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,75.26,48604.0,0.78,0.0,False
20251210_growme_EN_1x1_FX-book_ZT-7-1_RS-P1X1R3C3_wxx,20251210_growme_EN_1x1_FX-book_ZT-7-1_RS-P1X1R3C3_wxx,2025-12-10,growme,EN,1x1,book,7-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,1.0,1362.1,1250295.0,0.73,0.04,True
20251210_growme_EN_4x5_FX-pic_ZT-quxian-Reference2_RS-P1X1R3C3_wxx,20251210_growme_EN_4x5_FX-pic_ZT-quxian-reference2_RS-P1X1R3C3_wxx,2025-12-10,growme,EN,4x5,pic,quxian-reference2,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,2.1799999999999997,1666.0,0.45,0.0,False
20251210_growme_EN_4x5_FX-pic_ZT-quxian-Reference_RS-P1X1R3C3_wxx,20251210_growme_EN_4x5_FX-pic_ZT-quxian-reference_RS-P1X1R3C3_wxx,2025-12-10,growme,EN,4x5,pic,quxian-reference,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,7.05,3852.0,0.76,0.0,False
20251210_growme_EN_9x16_FX-test_ZT-11-1_RS-P1X1R3C1_gy,20251210_growme_EN_9x16_FX-test_ZT-11-1_RS-P1X1R3C1_gy,2025-12-10,growme,EN,9x16,test,11-1,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,75.37,78261.0,0.58,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-test-10_RS-P3X1R1C3_gy,20251211_GrowMe_EN_4x5_FX-pic_ZT-test-10_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,4x5,pic,test-10,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,2.81,1428.0,1.6,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-test-6_RS-P3X1R1C3_gy,20251211_GrowMe_EN_4x5_FX-pic_ZT-test-6_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,4x5,pic,test-6,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,"T1,WW",account_all_WW.csv,2.0,78.84,18551.0,2.07,0.87,True
20251211_GrowMe_EN_4x5_FX-pic_ZT-test-7_RS-P3X1R1C3_gy,20251211_GrowMe_EN_4x5_FX-pic_ZT-test-7_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,4x5,pic,test-7,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,"T1,WW",account_all_WW.csv,6.0,2999.5299999999997,3522509.0,1.25,0.05,True
20251211_GrowMe_EN_4x5_FX-pic_ZT-test-8_RS-P3X1R1C3_gy,20251211_GrowMe_EN_4x5_FX-pic_ZT-test-8_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,4x5,pic,test-8,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,7.47,2995.0,3.37,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-test-9_RS-P3X1R1C3_gy,20251211_GrowMe_EN_4x5_FX-pic_ZT-test-9_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,4x5,pic,test-9,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,36.28,23866.0,1.92,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-tuijian-1_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-tuijian-1_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,tuijian-1,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,1.56,203.0,0.49,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-tuijian-2_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-tuijian-2_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,tuijian-2,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.62,170.0,1.18,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-10_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-10_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-10,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.57,247.0,2.43,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-11_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-11_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-11,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,10.65,1880.0,3.46,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-3_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-3_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-3,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.26,127.0,1.57,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-4_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-4_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-4,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,96.59,16529.0,4.26,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-5_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-5_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-5,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,1.42,721.0,1.11,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-6_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-6_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-6,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,2.22,637.0,2.67,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-7_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-7_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-7,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,4.44,1272.0,3.69,0.0,False
20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-9_RS-P3X1R1C3_fj,20251211_GrowMe_EN_4x5_FX-pic_ZT-xuqiu-9_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,4x5,pic,xuqiu-9,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,37.66,8026.0,3.05,0.0,False
20251211_GrowMe_EN_9x16_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,20251211_GrowMe_EN_9x16_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,9x16,pic,test-1,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,20.740000000000002,10217.0,1.5,0.0,False
20251211_GrowMe_EN_9x16_FX-pic_ZT-test-2_RS-P3X1R1C3_gy,20251211_GrowMe_EN_9x16_FX-pic_ZT-test-2_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,9x16,pic,test-2,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,0.8899999999999999,390.0,0.9,0.0,False
20251211_GrowMe_EN_9x16_FX-pic_ZT-test-3_RS-P3X1R1C3_gy,20251211_GrowMe_EN_9x16_FX-pic_ZT-test-3_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,9x16,pic,test-3,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,2.0,193.14000000000001,75679.0,3.04,0.07,True
20251211_GrowMe_EN_9x16_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,20251211_GrowMe_EN_9x16_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,9x16,pic,test-4,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,0.29000000000000004,298.0,1.49,0.0,False
20251211_GrowMe_EN_9x16_FX-pic_ZT-test-5_RS-P3X1R1C3_gy,20251211_GrowMe_EN_9x16_FX-pic_ZT-test-5_RS-P3X1R1C3_gy,2025-12-11,GrowMe,EN,9x16,pic,test-5,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,5.18,2665.0,0.99,0.0,False
20251211_GrowMe_EN_9x16_FX-test_ZT- 20books_RS-P3X1R1C3_fj,20251211_GrowMe_EN_9x16_FX-test_ZT-20books_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,9x16,test,20books,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,2.0,1645.01,369628.0,0.67,0.02,True
20251211_GrowMe_EN_9x16_FX-test_ZT- woman_RS-P3X1R1C3_fj,20251211_GrowMe_EN_9x16_FX-test_ZT-woman_RS-P3X1R1C3_fj,2025-12-11,GrowMe,EN,9x16,test,woman,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,113.48,2424.0,4.66,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-120page_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-120page_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,120page,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,2.45,989.0,1.09,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-12_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-12_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,12,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,66.62,40334.0,1.18,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-20s_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-20s_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,20s,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,0.16,130.0,0.0,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-coffee_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-coffee_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,coffee,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,4.880000000000001,2175.0,0.76,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-flower2_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-flower2_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,flower2,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,4.09,1238.0,0.59,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-flower_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-flower_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,flower,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,1.59,858.0,1.7,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-late_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-late_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,late,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,53.07,29874.0,2.85,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-money_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-money_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,money,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,"T1,WW",account_all_WW.csv,40.0,5083.079999999999,2221140.0,3.28,0.16,True
20251211_growme_EN_4x5_FX-book_ZT-potential_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-potential_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,potential,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,5.819999999999999,2276.0,1.28,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-read_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-read_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,read,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,31.05,13397.0,1.42,0.0,False
20251211_growme_EN_4x5_FX-book_ZT-thinkfaster_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-book_ZT-thinkfaster_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,book,thinkfaster,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,259.16999999999996,183373.0,1.16,0.0,False
20251211_growme_EN_4x5_FX-pic_ZT-brain_RS-P1X1R3C3_wxx,20251211_growme_EN_4x5_FX-pic_ZT-brain_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,4x5,pic,brain,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,2.54,1022.0,0.84,0.0,False
20251211_growme_EN_9x16_FX-pic_ZT-niuzai_RS-P1X1R3C3_wxx,20251211_growme_EN_9x16_FX-pic_ZT-niuzai_RS-P1X1R3C3_wxx,2025-12-11,growme,EN,9x16,pic,niuzai,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,3.15,1024.0,1.66,0.0,False
20251212_GrowMe_EN_9x16_FX-test_ZT- ceo_RS-P3X1R1C3_fj,20251212_GrowMe_EN_9x16_FX-test_ZT-ceo_RS-P3X1R1C3_fj,2025-12-12,GrowMe,EN,9x16,test,ceo,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,110.5,3850.0,1.01,0.0,False
20251212_growme_EN_1x1_FX-book_ZT-7-1_RS-P1X1R3C3_wxx,20251212_growme_EN_1x1_FX-book_ZT-7-1_RS-P1X1R3C3_wxx,2025-12-12,growme,EN,1x1,book,7-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,1395.9,1514153.0,0.67,0.0,False
20251212_growme_EN_1x1_FX-book_ZT-spoken_RS-P1X1R3C3_wxx,20251212_growme_EN_1x1_FX-book_ZT-spoken_RS-P1X1R3C3_wxx,2025-12-12,growme,EN,1x1,book,spoken,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,97.02,3471.0,1.67,0.0,False
20251212_growme_EN_9x16_FX-pic_ZT-ceo_RS-P1X1R3C3_wxx,20251212_growme_EN_9x16_FX-pic_ZT-ceo_RS-P1X1R3C3_wxx,2025-12-12,growme,EN,9x16,pic,ceo,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,12.799999999999999,2855.0,0.78,0.0,False
20251212_growme_EN_9x16_FX-test_ZT-7day_RS-P1X1R3C1_gy,20251212_growme_EN_9x16_FX-test_ZT-7day_RS-P1X1R3C1_gy,2025-12-12,growme,EN,9x16,test,7day,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,80.07,3711.0,1.29,0.0,False
20251212_growme_EN_9x16_FX-test_ZT-subway_RS-P1X1R3C1_gy,20251212_growme_EN_9x16_FX-test_ZT-subway_RS-P1X1R3C1_gy,2025-12-12,growme,EN,9x16,test,subway,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,99.87,4139.0,1.21,0.0,False
20251214_growme_EN_1x1_FX-book_ZT-7-1_RS-P1X1R3C3_wxx,20251214_growme_EN_1x1_FX-book_ZT-7-1_RS-P1X1R3C3_wxx,2025-12-14,growme,EN,1x1,book,7-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,2.0,802.1500000000001,1152340.0,0.92,0.24,True
20251215_GrowMe_EN_9x16_FX-test_ZT- 20books_RS-P3X1R1C3_fj,20251215_GrowMe_EN_9x16_FX-test_ZT-20books_RS-P3X1R1C3_fj,2025-12-15,GrowMe,EN,9x16,test,20books,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,99.68,3062.0,0.98,0.0,False
20251215_growme_EN_9x16_FX-test_ZT-15min_RS-P1X1R3C1_gy,20251215_growme_EN_9x16_FX-test_ZT-15min_RS-P1X1R3C1_gy,2025-12-15,growme,EN,9x16,test,15min,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,95.94,3087.0,1.52,0.0,False
20251216_GrowMe_EN_4x5_FX-pic_ZT-test-mingju_RS-P3X1R1C3_gy,20251216_GrowMe_EN_4x5_FX-pic_ZT-test-mingju_RS-P3X1R1C3_gy,2025-12-16,GrowMe,EN,4x5,pic,test-mingju,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,15.42,2991.0,1.73,0.0,False
20251216_GrowMe_EN_9x16_FX-test_ZT- history- middle_RS-P3X1R1C3_fj,20251216_GrowMe_EN_9x16_FX-test_ZT-history- middle_RS-P3X1R1C3_fj,2025-12-16,GrowMe,EN,9x16,test,history- middle,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,"T1,WW",account_all_WW.csv,0.0,376.69,56195.0,0.85,0.0,False
20251216_GrowMe_EN_9x16_FX-test_ZT- history_RS-P3X1R1C3_fj,20251216_GrowMe_EN_9x16_FX-test_ZT-history_RS-P3X1R1C3_fj,2025-12-16,GrowMe,EN,9x16,test,history,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,"T1,WW",account_all_WW.csv,3.0,888.0,181877.0,1.6,0.07,True
20251216_growme_EN_1x1_FX-pic_ZT-lunbo-1-1_RS-P1X1R3C3_wxx,20251216_growme_EN_1x1_FX-pic_ZT-lunbo-1-1_RS-P1X1R3C3_wxx,2025-12-16,growme,EN,1x1,pic,lunbo-1-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,72.64,25586.0,0.77,0.0,False
20251216_growme_EN_1x1_FX-pic_ZT-lunbo-2-1_RS-P1X1R3C3_wxx,20251216_growme_EN_1x1_FX-pic_ZT-lunbo-2-1_RS-P1X1R3C3_wxx,2025-12-16,growme,EN,1x1,pic,lunbo-2-1,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,397.39,112144.0,1.09,0.0,False
20251216_growme_EN_4x5_FX-test_ZT-3-1_RS-P1X1R3C1_wxx,20251216_growme_EN_4x5_FX-test_ZT-3-1_RS-P1X1R3C1_wxx,2025-12-16,growme,EN,4x5,test,3-1,,P1X1R3C1,P1,X1,R3,C1,,wxx,,,complete,WW,account_all_WW.csv,0.0,350.3,81126.0,1.05,0.0,False
20251216_growme_EN_4x5_FX-test_ZT-4-1_RS-P1X1R3C1_wxx,20251216_growme_EN_4x5_FX-test_ZT-4-1_RS-P1X1R3C1_wxx,2025-12-16,growme,EN,4x5,test,4-1,,P1X1R3C1,P1,X1,R3,C1,,wxx,,,complete,WW,account_all_WW.csv,0.0,72.61,20090.0,1.11,0.0,False
20251216_growme_EN_9x16_FX-book_ZT-dazibao_RS-P1X1R3C3_wxx,20251216_growme_EN_9x16_FX-book_ZT-dazibao_RS-P1X1R3C3_wxx,2025-12-16,growme,EN,9x16,book,dazibao,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,"T1,WW",account_all_WW.csv,127.0,15760.67,11618252.0,1.24,0.08,True
20251216_growme_EN_9x16_FX-book_ZT-lunbo-dazibao_RS-P1X1R3C3_wxx,20251216_growme_EN_9x16_FX-book_ZT-lunbo-dazibao_RS-P1X1R3C3_wxx,2025-12-16,growme,EN,9x16,book,lunbo-dazibao,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,"T1,WW",account_all_WW.csv,1.0,245.78,140423.0,1.77,0.11,True
20251216_growme_EN_9x16_FX-book_ZT-wenan_RS-P1X1R3C3_wxx,20251216_growme_EN_9x16_FX-book_ZT-wenan_RS-P1X1R3C3_wxx,2025-12-16,growme,EN,9x16,book,wenan,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,"T1,WW",account_all_WW.csv,0.0,95.79999999999998,7181.0,2.49,0.0,False
20251216_growme_EN_9x16_FX-test_ZT-five_RS-P1X1R3C1_gy,20251216_growme_EN_9x16_FX-test_ZT-five_RS-P1X1R3C1_gy,2025-12-16,growme,EN,9x16,test,five,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,"T1,WW",account_all_WW.csv,0.0,106.74999999999999,3121.0,1.55,0.0,False
20251216_growme_EN_9x16_FX-test_ZT-forgive1_RS-P1X1R3C1_gy,20251216_growme_EN_9x16_FX-test_ZT-forgive1_RS-P1X1R3C1_gy,2025-12-16,growme,EN,9x16,test,forgive1,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,"T1,WW",account_all_WW.csv,0.0,1019.73,164772.0,1.99,0.0,False
20251216_growme_EN_9x16_FX-test_ZT-forhive_RS-P1X1R3C1_gy,20251216_growme_EN_9x16_FX-test_ZT-forhive_RS-P1X1R3C1_gy,2025-12-16,growme,EN,9x16,test,forhive,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,10.93,319.0,8.78,0.0,False
20251216_growme_EN_9x16_FX-test_ZT-girl_RS-P1X1R3C1_gy,20251216_growme_EN_9x16_FX-test_ZT-girl_RS-P1X1R3C1_gy,2025-12-16,growme,EN,9x16,test,girl,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,"T1,WW",account_all_WW.csv,0.0,403.44,114952.0,2.1,0.0,False
