报告开始日期,报告结束日期,广告名称,广告投放,成效,成效指标,单次成效费用,广告组名称,展示次数,"已花费金额 (USD)",点击率（全部）,custom_derived_metrics:334261784830934,应用安装量,"单次应用安装费用 (USD)",订阅次数,"单次订阅费用 (USD)",购物次数,"单次购物费用 (USD)","广告花费回报 (ROAS) - 购物","基于展示次数的 3 秒视频播放率","视频播放进度达 100% 的次数",视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits-1_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1056,0.59,0.189394,0,,,,,,,,14.299242,3,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Focus_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,8448,11.64,0.793087,0.03846154,2,5.82,,,,,,18.892045,79,6,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,102,0.07,0,,,,,,,,,11.764706,2,15,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Readers_ZT-BookReading_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1338,2.21,1.86846,0,,,,,,,,17.787743,5,5,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Students_ZT-Learning_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,10211,22.48,0.842229,0.11290323,7,3.211429,,,,,,13.642151,28,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Women_ZT-Growth_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,447,0.61,1.342282,0,,,,,,,,23.93736,4,6,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1823,2.53,0.82282,0,,,,,,,,13.219967,3,3,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-SelfGrowth_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,6823,12.4,0.791441,0.05263158,2,6.2,,,,,,15.843471,20,5,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,157,0.15,1.910828,0.33333333,1,0.15,,,,,,19.745223,,4,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-Overthinkers_ZT-Focus_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,11300,9.43,0.867257,0.02083333,2,4.715,,,,,,13.929204,20,3,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Communication-1_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,38,0.11,0,,,,,,,,,15.789474,,6,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,10316,15.64,0.504071,0.06976744,3,5.213333,,,,,,16.731291,52,4,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,688,0.65,1.30814,0,,,,,,,,15.988372,3,4,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Communication_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,3814,5.91,1.127425,0,,,,,,,,18.877819,21,6,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Growth_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,66,0.13,0,,,,,,,,,10.606061,,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-1_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,408,0.8,0.735294,0,,,,,,,,12.254902,1,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Students_ZT-Mindset_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,7803,16.73,1.038062,0.078125,5,3.346,,,,,,17.762399,27,7,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-Readers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,88,0.1,0,,,,,,,,,12.5,1,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Overthinkers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,13793,15.96,0.920757,0.11764706,12,1.33,,,,,,11.781338,26,5,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,24644,36.21,0.608667,0.20987654,17,2.13,,,,,,13.126927,123,5,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Growth_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,10267,24.49,0.925295,0.03076923,2,12.245,,,,,,15.320931,36,6,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260723_AAA_VO-Purchase_ios_vid_Growme_USUK_7月_joy,1,0,0,,,,,,,,,,,1,,
2025-12-01,2026-08-31,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy,not_delivering,,,,260723_AAA_VO-Purchase_ios_vid_Growme_USUK_7月_joy,2,0.05,0,,,,,,,,,50,,4,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-Overthinkers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,4,0.02,0,,,,,,,,,,,1,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-SelfGrowth_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,6,0.09,0,,,,,,,,,,,1,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-Students_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260723_AAA_AEO-Purchase_ios_vid_Growme_US_文案_joy,3,0.07,0,,,,,,,,,33.333333,,33,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-SelfGrowth_ZT-EmotionalHealth_RS-P1X1R3C3_czy,not_delivering,,,,growmme_260724_1_US_purchase_tested_sie,20,0.18,5,0,,,,,,,,10,,4,,
2025-12-01,2026-08-31,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy,not_delivering,,,,growmme_260724_1_US_purchase_tested_sie,21,0.25,0,,,,,,,,,28.571429,,3,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Professionals_ZT-Discipline_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,884,1.61,1.470588,0,,,,,,,,20.248869,8,7,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Habits_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,1296,1.7,0.925926,0,,,,,,,,17.20679,4,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,8466,12.44,0.826837,0.12903226,8,1.555,,,,,,22.206473,34,6,,
2025-12-01,2026-08-31,20260724_GrowMe_EN_9x16_FX-Professionals_ZT-Communication_RS-P1X1R3C3_aitool_cty,inactive,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,8448,7.36,1.574337,0.01449275,2,3.68,,,,,,17.850379,23,4,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-Students_ZT-Habits_RS-P1X1R3C3_aitool_cty,not_delivering,,,,260724_ABO_AEO-Purchase_ios_vid_Growme_WW_文案3_joy,261,0.45,0.383142,,,,,,,,,14.559387,1,6,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-slow-read_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,44,0.15,0,,,,,,,,,15.909091,,4,,
2025-12-01,2026-08-31,20260724_growme_EN_9x16_FX-Professionals_ZT-SelfImprovement-ceo_RS-P1X1R3C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,67,0.76,1.492537,0,,,,,,,,28.358209,,3,,
2025-12-01,2026-08-31,20260724_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-podcast_RS-P1X1R3C1_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,29,0.14,0,,,,,,,,,6.896552,,2,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-Readers_ZT-BookReading-worthy1_RS-P1X1R3C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,19,0.14,0,,,,,,,,,21.052632,,6,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-B1_RS-P1X1R3C1_gy,not_delivering,7,actions:app_custom_event.fb_mobile_purchase,34.82142857,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,19684,243.75,1.371672,0.39766082,68,3.584559,14,17.410714,7,34.821429,0.267487,10.41455,68,4,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-Readers_ZT-VP-BookReading-1_RS-P1X1R3C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,27,0.84,7.407407,0,,,,,,,,40.740741,,5,,
2025-12-01,2026-08-31,20260724_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-fanye_RS-P1X1R3C1_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,102,1.01,0,,,,,,,,,15.686275,1,4,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-Readers_ZT-BookReading-15_RS-P1X1R3C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,33,1.2,9.090909,0,,,,,,,,39.393939,3,9,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-lishi-2_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,1534,9.32,1.173403,0.05555556,1,9.32,,,,,,35.788787,291,4,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-Form_ZT-Reading_RS-P1X1R1C1_HJ_095KB_RMG-6736A,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,42,0.3,0,,,,,,,,,42.857143,1,13,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-3_RS-P1X1R3C3_wxx_JR_RMG-6741c,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,7,0.15,14.285714,0,,,,,,,,28.571429,,5,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-track-rain_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,15,0.41,0,,,,,,,,,6.666667,,1,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-lishi_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,1659,9.95,0.180832,0,,,,,,,,30.922242,176,3,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-water_RS-P3X1R1C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,225,1.97,0.888889,0,,,,,,,,24.444444,,5,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-Readers_ZT-BookReading-15_RS-P1X1R3C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,2044,14.78,0.146771,0,,,,,,,,21.722114,13,3,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-reading_ZT-read-1_RS-P1X1R3C3_JR_RMG-6741f,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,37,0.63,2.702703,0,,,,,,,,8.108108,,4,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy_JR_RMG-6741a,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,279,2.23,1.433692,0,,,,,,,,21.146953,,4,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-reakbooks_ZT-learning_RS-P1X1R3C3_JR_RMG-6741d,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,6,0.01,0,,,,,,,,,,,1,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-read_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,32,0.07,0,,,,,,,,,3.125,,2,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-track_RS-P3X1R1C3_fj,inactive,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,5102,58.2,1.117209,0.475,19,3.063158,,,,,,14.660917,47,10,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-challenge2_RS-P1X1R3C1_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,40,0.41,0,,,,,,,,,40,1,10,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-men_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,24,0.13,0,,,,,,,,,4.166667,,3,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,357,1.71,0.280112,0,,,,,,,,24.64986,1,3,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Ai-read_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,43,0.23,0,,,,,,,,,27.906977,,3,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-challenge_RS-P1X1R3C1_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,31,0.13,0,,,,,,,,,48.387097,,10,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-1_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,198,2.76,1.515152,0,,,,,,,,23.232323,,4,,
2025-12-01,2026-08-31,20260721_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-2_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,24,0.09,4.166667,0,,,,,,,,4.166667,,4,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-1_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,30,0.2,0,,,,,,,,,10,,1,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-speak_RS-P3X1R1C3_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,33,0.23,0,,,,,,,,,9.090909,2,3,,
2025-12-01,2026-08-31,"20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT- Learning-five_RS-P3X1R1C3_fj",not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,59,1.6,5.084746,0,,,,,,,,23.728814,1,7,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-2_RS-P1X1R1C1_HJ_095KB_RMG-6740C,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,11,0.27,0,,,,,,,,,36.363636,,7,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-1_RS-P1X1R1C1_gy_HJ_095KB_RMG-6740A,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,15,0.35,0,,,,,,,,,26.666667,,3,,
2025-12-01,2026-08-31,20260723_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-track_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,36,0.39,0,,,,,,,,,16.666667,,2,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-test_ZT-listen_RS-P1X1R1C1_wxx_HJ_095KB_RMG-6740D,inactive,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,3819,55.23,1.466352,0.6,18,3.068333,1,55.23,,,,18.329406,37,7,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-read_RS-P1X1R3C1_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,16,0.24,0,,,,,,,,,18.75,,5,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-player_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,23,0.67,0,,,,,,,,,8.695652,,1,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-write_RS-P1X1R3C1_gy,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,197,1.69,1.015228,0,,,,,,,,28.93401,1,8,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-player2_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,2584,11.61,0.348297,0,,,,,,,,8.823529,1,1,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-pic_RS-P1X1R3C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,917,8.23,0.981461,0,,,,,,,,16.248637,3,5,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-3_RS-P1X1R1C1_wxx_HJ_095KB_RMG-6740B,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,15,1.08,0,,,,,,,,,20,,3,,
2025-12-01,2026-08-31,20260625_GrowMe_EN_9x16_FX-Communication_ZT-shy_RS-P3X1R1C3_gy_jql,not_delivering,,,,260706_ABO_AEO-Purchase_ios_vid_Growme_US/UK_五六月top总_卡0.4_joy,13,0.18,0,,,,,,,,,23.076923,,4,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Ai-slow_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,22,0.07,0,,,,,,,,,18.181818,,3,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-VP-women_RS-P1X1R3C3_wxx,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,17,0.2,0,,,,,,,,,47.058824,,4,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-pic_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,298,1.91,0.33557,0,,,,,,,,41.946309,21,15,,
2025-12-01,2026-08-31,20260722_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Ai-reading_RS-P3X1R1C3_fj,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,423,2.69,0.472813,0,,,,,,,,13.002364,,2,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-Form_ZT-Jealousy_RS-P1X1R1C3_HJ_095KB_RMG-6735D,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,339,1.91,0.294985,0,,,,,,,,12.389381,,2,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-reaking_ZT-learning_RS-P1X1R3C3_JR_RMG-6739e,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,48,0.29,2.083333,0,,,,,,,,8.333333,,7,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-2_RS-P1X1R3C3_wxx_JR_RMG-6741b,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,16,0.15,0,,,,,,,,,31.25,1,11,,
2025-12-01,2026-08-31,20260722_growme_EN_9x16_FX-reading_ZT-read-1_RS-P1X1R3C3_JR_RMG-6741g,not_delivering,,,,260724_AAA_AEO-Purchase_ios_vid_Growme_US_新形式_joy,61,1.33,0,,,,,,,,,19.672131,,4,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-B1_RS-P1X1R3C1_gy,not_delivering,,,,"260726_AAA_AEO-Purchase_ios_vid_Growme_US_7top_joy - Copy",197,2.46,0,,,,,,,,,7.614213,,2,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-Growth-1_RS-P1X1R3C3_czy,not_delivering,,,,"260726_AAA_AEO-Purchase_ios_vid_Growme_US_7top_joy - Copy",5778,46.75,0.553825,0.51851852,14,3.339286,3,15.583333,,,,18.189685,17,8,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-Growth-1_RS-P1X1R3C3_czy,not_delivering,,,,"260726_AAA_AEO-Purchase_ios_vid_Growme_T1_7top_joy - Copy",6413,28.08,0.764073,0.33333333,11,2.552727,,,,,,15.874006,14,6,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P1X1R3C3_aitool_cty,not_delivering,,,,"260726_AAA_AEO-Purchase_ios_vid_Growme_T1_7top_joy - Copy",1,0.01,0,,,,,,,,,,,1,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-B1_RS-P1X1R3C1_gy,not_delivering,,,,"260726_AAA_AEO-Purchase_ios_vid_Growme_T1_7top_joy - Copy",2211,14.76,2.080507,0.15151515,5,2.952,,,,,,10.76436,13,4,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Professionals_ZT-Finance_RS-P1X1R3C3_czy,not_delivering,,,,growmme_260724_1_T1_purchase_7.24-26_sie,199,0.9,0.502513,0,,,,,,,,22.613065,2,11,,
2025-12-01,2026-08-31,20260706_GrowMe_EN_9x16_FX-Students_ZT-Learning-2_RS-P1X1R3C3_czy,not_delivering,1,actions:app_custom_event.fb_mobile_purchase,16.27,growmme_260724_1_T1_purchase_7.24-26_sie,2846,16.27,0.59733,0.16666667,2,8.135,1,16.27,1,16.27,1.772588,12.895292,13,10,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Women_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_czy,not_delivering,,,,growmme_260724_1_T1_purchase_7.24-26_sie,216,1.37,0.462963,0,,,,,,,,19.444444,2,7,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Overthinkers_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_czy,not_delivering,,,,growmme_260724_1_T1_purchase_7.24-26_sie,3913,10.29,0.204447,0,,,,,,,,19.984667,10,4,,
2025-12-01,2026-08-31,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy,not_delivering,,,,growmme_260724_1_T1_purchase_7.24-26_sie,1013,4.03,0.29615,0,,,,,,,,16.090819,1,3,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-Readers_ZT-Habits_RS-P1X1R3C3_aitool_cty,not_delivering,,,,growmme_260724_1_T1_purchase_7.24-26_sie,237,4.01,0.421941,0,,,,,,,,20.675105,,8,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P1X1R3C3_aitool_cty,not_delivering,,,,growmme_260724_1_T1_purchase_7.24-26_sie,276,1.62,0.362319,,,,,,,,,13.405797,,4,,
2025-12-01,2026-08-31,20260721_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-track_RS-P3X1R1C3_fj,inactive,,,,growmme_260724_1_T1_purchase_7.24-26_sie,11471,84.47,1.386104,0.36111111,39,2.165897,2,42.235,,,,14.575887,127,7,,
2025-12-01,2026-08-31,20260723_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-B1_RS-P1X1R3C1_gy,not_delivering,1,actions:app_custom_event.fb_mobile_purchase,326.52,growmme_260724_1_T1_purchase_7.24-26_sie,41970,326.52,1.410531,0.32163743,110,2.968364,8,40.815,1,326.52,0.033413,10.652847,148,4,,
