报告开始日期,报告结束日期,广告名称,广告投放,成效,成效指标,单次成效费用,广告组名称,展示次数,"CPM（千次展示费用） (USD)","已花费金额 (USD)",应用安装量,"单次应用安装费用 (USD)",订阅次数,"单次订阅费用 (USD)",购物次数,"单次购物费用 (USD)","广告花费回报 (ROAS) - 购物",点击率（全部）,custom_derived_metrics:334261784830934,"单次展示的播放视频达 3 秒率","视频播放进度达 100% 的次数",结果（初始）,成效（初始）指标
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-SelfImprovement_ZT-stop_RS-P3X1R1C3_fj_jql,inactive,1,actions:app_custom_event.fb_mobile_purchase,63.11,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,26748,2.359429,63.11,30,2.103667,1,63.11,1,63.11,0.394391,1.114102,0.16216216,19.24256,114,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-Mindset_ZT-value_RS-P3X1R1C3_fj_jql,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,20309,2.914471,59.19,13,4.553077,2,29.595,,,,0.753361,0.13402062,15.85504,81,,
2026-06-01,2026-06-18,20260609_GrowMe_EN_9x16_FX-Learning_ZT-howto_RS-P3X1R1C3_fj,active,,,,260610_AAA_AEO-Purchase_ios_vid_Growme_WW_0609_joy,117,3.162393,0.37,,,,,,,,0,,17.948718,1,,
2026-06-01,2026-06-18,20260609_GrowMe_EN_9x16_FX-Mindset_ZT-think_RS-P3X1R1C3_gy_jql,active,24,actions:app_custom_event.fb_mobile_purchase,50.51,260610_AAA_AEO-Purchase_ios_vid_Growme_WW_0609_joy,723845,1.674723,1212.24,537,2.25743,45,26.938667,24,50.51,0.362082,1.179672,0.18607069,17.187796,7286,,
2026-06-01,2026-06-18,20260609_GrowMe_EN_9x16_FX-Mindset_ZT-happen_RS-P3X1R1C3_gy_jql,active,,,,260610_AAA_AEO-Purchase_ios_vid_Growme_WW_0609_joy,311,2.411576,0.75,,,,,,,,1.607717,0,23.794212,1,,
2026-06-01,2026-06-18,20260609_GrowMe_EN_9x16_FX-Mindset_ZT-try_RS-P3X1R1C3_gy_jql,active,,,,260610_AAA_AEO-Purchase_ios_vid_Growme_WW_0609_joy,218,3.853211,0.84,,,,,,,,2.293578,0,24.770642,4,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-LifeLessons_ZT-goutong_RS-P3X1R1C3_gy,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,21952,2.363794,51.89,15,3.459333,1,51.89,,,,1.070517,0.16853933,17.392493,119,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-Learning_ZT-English_RS-P3X1R1C3_gy,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,25425,1.891839,48.1,23,2.091304,2,24.05,,,,0.936087,0.21100917,18.812193,216,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-LifeLessons_ZT-life_RS-P3X1R1C3_gy,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,6407,2.687685,17.22,9,1.913333,,,,,,0.9833,0.23076923,18.38614,71,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-LifeLessons_ZT-self_RS-P3X1R1C3_gy,not_delivering,25,actions:app_custom_event.fb_mobile_purchase,47.5104,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,540153,2.198933,1187.76,597,1.989548,43,27.622326,25,47.5104,0.425397,1.094505,0.30757342,15.291593,6388,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-LifeLessons_ZT-opinion_RS-P3X1R1C3_gy,inactive,2,actions:app_custom_event.fb_mobile_purchase,50.335,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,34028,2.958446,100.67,38,2.649211,6,16.778333,2,50.335,0.33287,1.028565,0.19689119,15.040555,268,,
2026-06-01,2026-06-18,"20260608_GrowMe_EN_9x16_FX-Learning_ZT- love work_RS-P3X1R1C3_fj",inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,136,2.941176,0.4,,,,,,,,1.470588,0,19.117647,,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-Learning_ZT-slowenglish_RS-P3X1R1C3_fj,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,76,3.157895,0.24,,,,,,,,0,,17.105263,1,,
2026-06-01,2026-06-18,"20260608_GrowMe_EN_9x16_FX-Learning_ZT- reading_RS-P3X1R1C3_fj",inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,15180,3.111989,47.24,13,3.633846,,,,,,2.852437,0.02826087,17.819499,166,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-Learning_ZT-b2_RS-P3X1R1C3_fj,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,613,3.817292,2.34,,,,,,,,6.688418,0,33.278956,31,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-LifeLessons_ZT-relationships_RS-P3X1R1C3_fj,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,570,2.473684,1.41,1,1.41,,,,,,2.982456,0.05555556,32.982456,9,,
2026-06-01,2026-06-18,20260608_GrowMe_EN_9x16_FX-Mindset_ZT-truest_RS-P3X1R1C3_fj_jql,inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,953,3.347324,3.19,,,,,,,,1.364113,0,20.041973,22,,
2026-06-01,2026-06-18,"20260608_GrowMe_EN_9x16_FX-EmotionalHealth_ZT-4 sign_RS-P3X1R1C3_fj_jql",inactive,,,,重启260609_AAA_AEO-Purchase_ios_vid_Growme_WW_0608_joy,1538,2.36671,3.64,,,,,,,,0.455137,0,15.019506,1,,
