report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-learning-poor_RS-P1X1R3C3_wxx,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,273,0.3,1.465201,0.0,,,,,,,,18.681319,1.0,4,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-challenge-aiwomen_RS-P1X1R3C3_wxx,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,31,0.06,0.0,,,,,,,,,41.935484,,5,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-subway_RS-P1X1R3C3_gy,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,146,0.17,1.369863,0.0,,,,,,,,26.712329,2.0,4,,
2025-12-01,2026-08-31,20260715_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-TEDtalk-room_RS-P1X1R3C3_wxx,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,13,0.01,0.0,,,,,,,,,15.384615,,2,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-VP-3people_RS-P1X1R3C3_fj,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,9,0.0,0.0,,,,,,,,,44.444444,,2,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-Professionals_ZT-SelfImprovement-ceo_RS-P1X1R3C3_gy,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,176,0.66,0.568182,,,,,,,,,15.340909,,2,,
2025-12-01,2026-08-31,20260716_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-xinwen2_RS-P1X1R3C1_gy,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,18060,41.3,1.007752,0.28767123,21.0,1.966667,,,,,,7.834994,26.0,2,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-SelfGrowth_ZT-BookReading-read_RS-P3X1R1C3_gy,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,10951,32.67,1.214501,0.11111111,5.0,6.534,,,,,,19.030226,29.0,4,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-Women_ZT-healing-cycle_RS-P1X1R3C3_wxx,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,12,0.06,0.0,,,,,,,,,41.666667,,4,,
2025-12-01,2026-08-31,20260716_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-xinwen_RS-P1X1R3C3_wxx,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,25376,49.93,0.75268,0.15384615,14.0,3.566429,,,,,,5.887453,46.0,2,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishReaders_ZT-learning-robot_RS-P1X1R3C3_gy,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,4,0.05,0.0,,,,,,,,,,,2,,
