report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic1_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,57,0.45,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-Learning-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,899,11.48,2.780868,0.0952381,2.0,5.74,1.0,11.48,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic3_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,1491,12.61,1.47552,0.26315789,5.0,2.522,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic6_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,345,3.28,1.73913,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic9_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,1613,17.68,1.859888,0.11538462,3.0,5.893333,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic5_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,40,0.49,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic4_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,175,1.67,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic8_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,489,1.66,1.635992,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-Professionals_ZT-SelfImprovement-pic8_RS-P1X1R3C3_gy,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,53,0.59,3.773585,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-Overthinkers _ZT-Mindset-pic8_RS-P3X1R1C3_fj,not_delivering,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,1221,8.63,5.651106,0.0,,,1.0,8.63,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic7_RS-P3X1R1C3_fj - Copy,inactive,2.0,actions:app_custom_event.fb_mobile_purchase,12.9,growmme_260714_WW_AAA_purchase_260706W_sie,12290,25.8,1.952807,0.2,37.0,0.697297,3.0,8.6,2.0,12.9,0.491473,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-healing-pic_RS-P1X1R3C3_wxx - Copy,not_delivering,,,,growmme_260714_WW_AAA_purchase_260706W_sie,389,0.9,2.570694,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-healing-pic_RS-P1X1R3C3_wxx - Copy,inactive,,,,growmme_260714_WW_AAA_purchase_260706W-TOP_sie,11443,31.45,3.373241,0.00787402,3.0,10.483333,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-healing-pic_RS-P1X1R3C3_wxx,not_delivering,,,,260715_AAA_AEO-Purchase_ios_pic_Growme_WW_图片top_joy,143,0.05,2.797203,0.0,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic7_RS-P3X1R1C3_fj,not_delivering,,,,260715_AAA_AEO-Purchase_ios_pic_Growme_WW_图片top_joy,2368,2.23,1.055743,0.35,7.0,0.318571,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic7_RS-P3X1R1C3_fj - Copy,inactive,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),10597,20.96,1.925073,0.23428571,41.0,0.51122,1.0,20.96,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-healing-pic_RS-P1X1R3C3_wxx - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),883,1.41,4.19026,0.05405405,2.0,0.705,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_growme_EN_4x5_FX-EnglishReaders_ZT-learning-pic2_RS-P1X1R3C3_gy,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_GrowMe_EN_4x5_FX-Professionals _ZT- SelfImprovement-pic8_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-Women_ZT-WomenEmpowerment-pic4_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic7_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-Learning-pic2_RS-P1X1R3C3_wxx,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260709_GrowMe_EN_9x16_FX-Women_ZT-healing-pic_RS-P1X1R3C3_wxx,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-SelfGrowth _ZT-Communication-pic1_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260708_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic5_RS-P3X1R1C3_fj,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_growme_EN_9x16_FX-EnglishReaders_ZT-learning-pic10_RS-P1X1R3C3_gy,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
2025-12-01,2026-08-31,20260710_growme_EN_9x16_FX-EnglishReaders_ZT-learning-pic11_RS-P1X1R3C3_gy,inactive,,,,260710_AAA_AEO-Purchase_ios_pic_Growme_WW_0710_未测完图片复跑_joy,0,0.0,0.0,,,,,,,,,,,00:00:00,,
